player_id,nba_id,first_name,last_name,birth_date,nationality,height_cm,weight_kg,position_id,jersey_number,is_active,draft_year,draft_round,draft_pick
2550,77303,Andy,Kostecka,,,,,,,f,,,
2551,77304,Harold,Kottman,,,,,,,f,,,
2552,201585,Kosta,Koufos,,,,,,,f,,,
2553,77305,Tom,Kozelko,,,,,,,f,,,
2554,77306,Arvid,Kramer,,,,,,,f,,,
2555,77307,Barry,Kramer,,,,,,,f,,,
2556,77308,Joel,Kramer,,,,,,,f,,,
2557,77309,Dan,Kraus,,,,,,,f,,,
2558,77310,Herb,Krautblatt,,,,,,,f,,,
2559,203139,Viacheslav,Kravtsov,,,,,,,f,,,
2560,77311,Jim,Krebs,,,,,,,f,,,
2562,77312,Wayne,Kreklow,,,,,,,f,,,
2563,77313,Tom,Kron,,,,,,,f,,,
2564,77314,Tom,Kropp,,,,,,,f,,,
2565,2420,Nenad,Krstic,,,,,,,f,,,
2566,1474,Larry,Krystkowiak,,,,,,,f,,,
2567,77316,Steve,Kuberski,,,,,,,f,,,
2568,77317,Leo,Kubiak,,,,,,,f,,,
2569,77318,Bruce,Kuczenski,,,,,,,f,,,
2570,77319,Frank,Kudelka,,,,,,,f,,,
2571,77320,John,Kuester,,,,,,,f,,,
2572,77322,Ray,Kuka,,,,,,,f,,,
2573,389,Toni,Kukoc,,,,,,,f,,,
2576,77323,Kevin,Kunnert,,,,,,,f,,,
2577,77324,Mitch,Kupchak,,,,,,,f,,,
2578,77325,Charles,Kupec,,,,,,,f,,,
2580,201633,Rob,Kurz,,,,,,,f,,,
2581,2825,Ibrahim,Kutluay,,,,,,,f,,,
2583,203136,Ognjen,Kuzmic,,,,,,,f,,,
2584,1627851,Mindaugas,Kuzminskas,,,,,,,f,,,
2585,77327,Fred,LaCour,,,,,,,f,,,
2453,1628379,Luke,Kennard,1996-06-24,USA,196,93,2,10,t,2017,1,12
2491,1628994,George,King,1994-01-15,USA,198,100,2,,f,2018,2,59
2473,1629742,Stanton,Kidd,1992-03-18,USA,198,98,3,,f,,,
2372,1630222,Mason,Jones,1998-07-21,USA,193,91,2,15,f,,,
2412,1630548,Johnny,Juzang,2001-03-17,USA,201,103,2,,f,,,
2410,1631107,Nikola,Jović,2003-06-09,Serbia,208,93,3,5,t,2022,1,27
2439,1631211,Trevor,Keels,2003-08-26,USA,190,98,2,3,t,2022,2,42
2586,1711,Raef,LaFrentz,,,,,,,f,,,
2587,77328,Tom,LaGarde,,,,,,,f,,,
2589,1601,Rusty,LaRue,,,,,,,f,,,
2590,77340,Rudy,LaRusso,,,,,,,f,,,
2593,77326,Sam,Lacey,,,,,,,f,,,
2594,363,Christian,Laettner,,,,,,,f,,,
2595,201802,Oliver,Lafayette,,,,,,,f,,,
2596,100263,Bill,Laimbeer,,,,,,,f,,,
2597,77329,Pete,Lalich,,,,,,,f,,,
2598,77330,Bo,Lamar,,,,,,,f,,,
2600,203117,Doron,Lamb,,,,,,,f,,,
2602,77331,John,Lambert,,,,,,,f,,,
2603,77332,Jeff,Lamp,,,,,,,f,,,
2604,2573,Maciej,Lampe,,,,,,,f,,,
2548,2594,Kyle,Korver,1981-03-17,USA,201,96,2,26,f,2003,2,51
2655,201584,Courtney,Lee,1985-10-03,USA,196,98,2,1,f,2008,1,22
2678,203086,Meyers,Leonard,1992-02-27,USA,213,118,4,3,f,2012,1,11
2601,203087,Jeremy,Lamb,1992-05-30,USA,196,82,2,26,f,2012,1,12
2608,201171,Carl,Landry,,,,,,,f,,,
2609,202068,Marcus,Landry,,,,,,,f,,,
2610,77334,Mark,Landsberger,,,,,,,f,,,
2611,77335,Jerome,Lane,,,,,,,f,,,
2612,457,Andrew,Lang,,,,,,,f,,,
2613,226,Antonio,Lang,,,,,,,f,,,
2614,2591,James,Lang,,,,,,,f,,,
2615,1892,Trajan,Langdon,,,,,,,f,,,
2616,101247,Keith,Langford,,,,,,,f,,,
2618,2061,Dan,Langhi,,,,,,,f,,,
2619,600005,Bob,Lanier,,,,,,,f,,,
2620,1642404,Chaz,Lanier,,,,,,,t,,,
2621,77338,Stu,Lantz,,,,,,,f,,,
2622,1627879,Nicolas,Laprovittola,,,,,,,f,,,
2623,77339,York,Larese,,,,,,,f,,,
2624,203499,Shane,Larkin,,,,,,,f,,,
2625,1641796,Pelle,Larsson,,,,,,,t,,,
2626,77341,John,Laskowski,,,,,,,f,,,
2627,201186,Stephane,Lasme,,,,,,,f,,,
2628,77342,Dave,Lattin,,,,,,,f,,,
2629,968,Priest,Lauderdale,,,,,,,f,,,
2630,77344,Rich,Laurel,,,,,,,f,,,
2631,77345,Walt,Lautenbach,,,,,,,f,,,
2632,203530,Joffrey,Lauvergne,,,,,,,f,,,
2633,77346,Tony,Lavelli,,,,,,,f,,,
2634,77347,Bob,Lavoy,,,,,,,f,,,
2635,201151,Acie,Law,,,,,,,f,,,
2637,202371,Gani,Lawal,,,,,,,f,,,
2638,77348,Ed,Lawrence,,,,,,,f,,,
2640,1535,Jason,Lawson,,,,,,,f,,,
2641,201951,Ty,Lawson,,,,,,,f,,,
2643,77350,Dennis,Layton,,,,,,,f,,,
2646,77351,Emanuel,Leaks,,,,,,,f,,,
2647,77352,Hal,Lear,,,,,,,f,,,
2648,77353,Allen,Leavell,,,,,,,f,,,
2649,77354,Jeff,Lebo,,,,,,,f,,,
2650,287,Eric,Leckner,,,,,,,f,,,
2652,203495,Ricky,Ledo,,,,,,,f,,,
2653,77356,Butch,Lee,,,,,,,f,,,
2654,77357,Clyde,Lee,,,,,,,f,,,
2657,101135,David,Lee,,,,,,,f,,,
2658,77358,Doug,Lee,,,,,,,f,,,
2659,77359,George,Lee,,,,,,,f,,,
2660,77360,Greg,Lee,,,,,,,f,,,
2661,77361,Keith,Lee,,,,,,,f,,,
2662,77362,Kurk,Lee,,,,,,,f,,,
2663,202723,Malcolm,Lee,,,,,,,f,,,
2664,77363,Rock,Lee,,,,,,,f,,,
2665,77364,Ron,Lee,,,,,,,f,,,
2666,77365,Russell,Lee,,,,,,,f,,,
2668,77366,Ed,Leede,,,,,,,f,,,
2669,77367,Hank,Lefkowitz,,,,,,,f,,,
2670,100,Tim,Legler,,,,,,,f,,,
2671,77369,George,Lehmann,,,,,,,f,,,
2672,1627215,Walt,Lemon Jr.,,,,,,,f,,,
2674,702,Voshon,Lenard,,,,,,,f,,,
2675,77371,Bob,Leonard,,,,,,,f,,,
2676,77370,Gary,Leonard,,,,,,,f,,,
2679,1642502,Malevy,Leons,,,,,,,t,,,
2680,77372,Jim,Les,,,,,,,f,,,
2681,202727,Travis,Leslie,,,,,,,f,,,
2682,77373,Ronnie,Lester,,,,,,,f,,,
2683,77374,Clifford,Lett,,,,,,,f,,,
2684,202720,Jon,Leuer,,,,,,,f,,,
2685,77375,Andrew,Levane,,,,,,,f,,,
2686,77376,Lafayette,Lever,,,,,,,f,,,
2687,77377,Cliff,Levingston,,,,,,,f,,,
2688,77385,Bobby,Lewis,,,,,,,f,,,
2689,736,Cedric,Lewis,,,,,,,f,,,
2690,77379,Fred,Lewis,,,,,,,f,,,
2691,77380,Freddie,Lewis,,,,,,,f,,,
2692,77381,Grady,Lewis,,,,,,,f,,,
2694,729,Martin,Lewis,,,,,,,f,,,
2696,1900,Quincy,Lewis,,,,,,,f,,,
2697,77383,Ralph,Lewis,,,,,,,f,,,
2698,1740,Rashard,Lewis,,,,,,,f,,,
2699,77384,Reggie,Lewis,,,,,,,f,,,
2702,77386,Marcus,Liberty,,,,,,,f,,,
2703,77387,Todd,Lichti,,,,,,,f,,,
2705,202732,DeAndre,Liggins,,,,,,,f,,,
2706,77388,Bill,Ligon,,,,,,,f,,,
2708,202391,Jeremy,Lin,,,,,,,f,,,
2709,77389,Steve,Lingenfelter,,,,,,,f,,,
2710,175,Alton,Lister,,,,,,,f,,,
2715,988,Randy,Livingston,,,,,,,f,,,
2716,2733,Shaun,Livingston,,,,,,,f,,,
2717,77392,Ron,Livingstone,,,,,,,f,,,
2718,1024,Horacio,Llamas,,,,,,,f,,,
2719,77394,Earl,Lloyd,,,,,,,f,,,
2720,77395,Lewis,Lloyd,,,,,,,f,,,
2721,77396,Scott,Lloyd,,,,,,,f,,,
2722,77397,Bob,Lochmueller,,,,,,,f,,,
2723,77398,Robert,Lock,,,,,,,f,,,
2636,1629724,Vic,Law,1995-12-19,USA,201,91,3,23,f,,,
2591,203897,Zach,LaVine,1995-03-10,USA,196,91,2,8,t,2014,1,13
2642,1627774,Jake,Layman,1994-03-07,USA,203,95,3,10,f,2016,2,47
2511,1628467,Maxi,Kleber,1992-01-29,Germany,208,109,3,14,t,,,
2656,1627814,Damion,Lee,1992-10-21,USA,198,95,2,10,f,,,
2582,1628398,Kyle,Kuzma,1995-07-24,USA,203,100,3,18,t,2017,1,27
2645,1628388,T.J.,Leaf,1997-04-30,USA,208,101,3,18,f,2017,1,18
2579,1629066,Rodions,Kurucs,1998-02-05,Latvia,206,103,3,,f,2018,2,40
2599,1630237,Anthony,Lamb,1998-01-20,USA,198,103,3,40,f,,,
2506,1630557,Corey,Kispert,1999-03-03,USA,198,102,3,24,t,2021,1,15
2524,1630233,Nathan,Knight,1997-09-20,USA,203,115,4,13,f,,,
2537,1631132,Christian,Koloko,2000-06-20,Cameroon,211,102,5,10,t,2022,2,33
2588,1631222,Jake,LaRavia,2001-11-03,USA,201,107,3,12,t,2022,1,19
2756,200768,Kyle,Lowry,1986-03-25,USA,183,89,2,7,t,2006,1,24
2739,201572,Brook,Lopez,1988-04-01,USA,216,128,5,11,t,2008,1,10
2833,1630185,Nico,Mannion,2001-03-14,Italy,188,86,2,2,f,2020,2,48
2726,77401,Kevin,Loder,,,,,,,f,,,
2727,77402,Don,Lofgran,,,,,,,f,,,
2728,1629155,Zach,Lofton,,,,,,,f,,,
2730,77403,Johnny,Logan,,,,,,,f,,,
2731,38,Brad,Lohaus,,,,,,,f,,,
2732,1609,Art,Long,,,,,,,f,,,
2733,3,Grant,Long,,,,,,,f,,,
2734,1381,John,Long,,,,,,,f,,,
2735,77406,Paul,Long,,,,,,,f,,,
2736,1627848,Shawn,Long,,,,,,,f,,,
2737,26,Luc,Longley,,,,,,,f,,,
2740,1732,Felipe,Lopez,,,,,,,f,,,
2741,2221,Raul,Lopez,,,,,,,f,,,
2743,943,Ryan,Lorthridge,,,,,,,f,,,
2744,77409,Jim,Loscutoff,,,,,,,f,,,
2745,77410,Plummer,Lott,,,,,,,f,,,
2746,77411,Kevin,Loughery,,,,,,,f,,,
2748,77412,Bob,Love,,,,,,,f,,,
2749,1631126,Caleb,Love,,,,,,,t,,,
2751,77413,Stan,Love,,,,,,,f,,,
2752,77414,Clyde,Lovellette,,,,,,,f,,,
2753,1643133,Lawson,Lovering,,,,,,,f,,,
2754,77415,Sidney,Lowe,,,,,,,f,,,
2755,77416,Chuck,Lowery,,,,,,,f,,,
2757,1628070,Jordan,Loyd,,,,,,,f,,,
2758,77417,Al,Lucas,,,,,,,f,,,
2759,77418,Jerry,Lucas,,,,,,,f,,,
2760,77419,John,Lucas,,,,,,,f,,,
2761,203564,Kalin,Lucas,,,,,,,f,,,
2762,77420,Maurice,Lucas,,,,,,,f,,,
2763,101249,John,Lucas III,,,,,,,f,,,
2764,77421,Ted,Luckenbill,,,,,,,f,,,
2765,1731,Tyronn,Lue,,,,,,,f,,,
2766,77422,Jim,Luisi,,,,,,,f,,,
2767,77423,Al,Lujack,,,,,,,f,,,
2768,77424,Phil,Lumpkin,,,,,,,f,,,
2769,77425,Ray,Lumpp,,,,,,,f,,,
2773,1628399,Tyler,Lydon,,,,,,,f,,,
2775,248,George,Lynch,,,,,,,f,,,
2776,77426,Kevin,Lynch,,,,,,,f,,,
2777,77427,Mike,Lynn,,,,,,,f,,,
2779,1928,Todd,MacCulloch,,,,,,,f,,,
2780,77430,Ronnie,MacGilvray,,,,,,,f,,,
2781,931,Don,MacLean,,,,,,,f,,,
2782,77428,Mike,Macaluso,,,,,,,f,,,
2783,77429,Ed,Macauley,,,,,,,f,,,
2784,203159,Scott,Machado,,,,,,,f,,,
2785,101178,Arvydas,Macijauskas,,,,,,,f,,,
2786,77432,Ollie,Mack,,,,,,,f,,,
2787,694,Sam,Mack,,,,,,,f,,,
2788,202714,Shelvin,Mack,,,,,,,f,,,
2789,1635,Malcolm,Mackey,,,,,,,f,,,
2790,77435,Rudy,Macklin,,,,,,,f,,,
2791,202731,Vernon,Macklin,,,,,,,f,,,
2792,77436,Johnny,Macknowski,,,,,,,f,,,
2794,1855,Mark,Macon,,,,,,,f,,,
2796,77438,Kyle,Macy,,,,,,,f,,,
2797,77439,Jack,Maddox,,,,,,,f,,,
2798,2432,Tito,Maddox,,,,,,,f,,,
2799,1666,Gerald,Madkins,,,,,,,f,,,
2800,2058,Mark,Madsen,,,,,,,f,,,
2801,77441,Norm,Mager,,,,,,,f,,,
2803,1894,Corey,Maggette,,,,,,,f,,,
2804,77442,Dave,Magley,,,,,,,f,,,
2805,2048,Jamaal,Magloire,,,,,,,f,,,
2808,77443,John,Mahnken,,,,,,,f,,,
2809,77444,Francis,Mahoney,,,,,,,f,,,
2810,328,Rick,Mahorn,,,,,,,f,,,
2811,105,Dan,Majerle,,,,,,,f,,,
2812,200970,Renaldo,Major,,,,,,,f,,,
2814,77447,Lionel,Malamed,,,,,,,f,,,
2816,117,Jeff,Malone,,,,,,,f,,,
2817,252,Karl,Malone,,,,,,,f,,,
2818,77449,Moses,Malone,,,,,,,f,,,
2819,1074,Matt,Maloney,,,,,,,f,,,
2820,77450,Steve,Malovic,,,,,,,f,,,
2821,1642863,Khaman,Maluach,,,,,,,t,,,
2823,77451,Ted,Manakas,,,,,,,f,,,
2824,77452,John,Mandic,,,,,,,f,,,
2826,77453,Frank,Mangiapane,,,,,,,f,,,
2827,986,Marcus,Mann,,,,,,,f,,,
2830,330,Danny,Manning,,,,,,,f,,,
2831,77454,Ed,Manning,,,,,,,f,,,
2832,316,Richard,Manning,,,,,,,f,,,
2834,77456,Pace,Mannion,,,,,,,f,,,
2835,77457,Nick,Mantis,,,,,,,f,,,
2836,77459,Pete,Maravich,,,,,,,f,,,
2837,77458,Peter,Maravich,,,,,,,f,,,
2838,203906,Devyn,Marble,,,,,,,f,,,
2839,77460,Roy,Marble,,,,,,,f,,,
2840,950,Stephon,Marbury,,,,,,,f,,,
2841,36,Sarunas,Marciulionis,,,,,,,f,,,
2673,203458,Alex,Len,1993-06-16,Ukraine,213,113,5,27,f,2013,1,5
2742,201577,Robin,Lopez,1988-04-01,USA,216,127,5,,f,2008,1,15
2802,203705,Josh,Magette,1989-11-28,USA,185,73,2,,f,2012,,
2843,77463,Jack,Marin,,,,,,,f,,,
2844,1890,Shawn,Marion,,,,,,,f,,,
2847,200806,Damir,Markota,,,,,,,f,,,
2848,1752,Sean,Marks,,,,,,,f,,,
2849,77464,Harvey,Marlatt,,,,,,,f,,,
2651,1629665,Jalen,Lecque,2000-06-13,USA,193,84,2,,f,,,
2774,1626168,Trey,Lyles,1995-11-05,Canada,206,106,3,41,f,2015,1,12
2793,1629133,Daryl,Macon,1995-11-29,USA,188,84,2,,f,2018,,
2711,1629642,Nassir,Little,2000-02-11,USA,198,100,2,25,f,2019,1,25
2607,1629111,Jock,Landale,1995-10-25,Australia,211,116,5,31,t,,,
2828,1629611,Terance,Mann,1996-10-18,USA,198,98,2,14,t,2019,2,48
2795,1629122,J.P.,Macura,1995-06-05,USA,193,92,2,,f,2018,,
2747,1629712,Didi,Louzada,1999-07-02,Brazil,196,85,2,35,f,2019,2,35
2825,1630211,Karim,Mane,2000-05-16,Senegal,190,86,2,,f,,,
2701,1630184,Kira,Lewis Jr.,2001-04-06,USA,185,77,2,13,f,2020,1,13
2829,1630544,Tre,Mann,2001-02-03,USA,193,81,2,23,t,2021,1,18
2700,1630575,Scottie,Lewis,2000-03-12,USA,196,84,2,16,f,2021,2,56
2713,1630587,Isaiah,Livers,1998-07-28,USA,198,105,3,18,t,2021,2,42
2729,1631254,Kenneth,Lofton Jr.,2002-08-14,USA,198,125,3,35,f,,,
2639,1630639,A.J.,Lawson,2000-07-15,Canada,198,81,2,0,t,,,
2771,1641754,Seth,Lundy,2000-04-02,USA,193,100,2,5,f,2023,2,46
2693,1631171,Justin,Lewis,,,,,3,,f,,,
2850,77465,Eric,Marsh,,,,,,,f,,,
2851,77466,Jim,Marsh,,,,,,,f,,,
2852,681,Donny,Marshall,,,,,,,f,,,
2853,923,Donyell,Marshall,,,,,,,f,,,
2854,203088,Kendall,Marshall,,,,,,,f,,,
2856,101185,Rawle,Marshall,,,,,,,f,,,
2857,77467,Tom,Marshall,,,,,,,f,,,
2858,77468,Vester,Marshall,,,,,,,f,,,
2859,1642918,Alijah,Martin,,,,,,,t,,,
2860,77481,Bill,Martin,,,,,,,f,,,
2861,77478,Bob,Martin,,,,,,,f,,,
2862,77469,Brian,Martin,,,,,,,f,,,
2864,201858,Cartier,Martin,,,,,,,f,,,
2866,733,Cuonzo,Martin,,,,,,,f,,,
2867,239,Darrick,Martin,,,,,,,f,,,
2868,77473,Don,Martin,,,,,,,f,,,
2869,77471,Donald,Martin,,,,,,,f,,,
2870,77472,Fernando,Martin,,,,,,,f,,,
2871,1626185,Jarell,Martin,,,,,,,f,,,
2873,77474,Jeff,Martin,,,,,,,f,,,
2877,2030,Kenyon,Martin,,,,,,,f,,,
2878,2755,Kevin,Martin,,,,,,,f,,,
2879,77475,Larue,Martin,,,,,,,f,,,
2880,77476,Mo,Martin,,,,,,,f,,,
2881,77477,Phil,Martin,,,,,,,f,,,
2882,77479,Ronald,Martin,,,,,,,f,,,
2883,77480,Slater,Martin,,,,,,,f,,,
2885,1642942,Jahmai,Mashack,,,,,,,t,,,
2886,469,Jamal,Mashburn,,,,,,,f,,,
2887,77482,Al,Masino,,,,,,,f,,,
2888,193,Anthony,Mason,,,,,,,f,,,
2889,2046,Desmond,Mason,,,,,,,f,,,
2891,2427,Roger,Mason Jr.,,,,,,,f,,,
2892,763,Tony,Massenburg,,,,,,,f,,,
2893,77483,Eddie,Mast,,,,,,,f,,,
2894,1628999,Yante,Maten,,,,,,,f,,,
2896,1628493,Mangok,Mathiang,,,,,,,f,,,
2899,1631255,Karlo,Matković,,,,,,,t,,,
2900,77484,Wes,Matthews,,,,,,,f,,,
2902,77485,Ariel,Maughan,,,,,,,f,,,
2903,77486,Marlon,Maxey,,,,,,,f,,,
2905,101131,Jason,Maxiell,,,,,,,f,,,
2906,77487,Cedric,Maxwell,,,,,,,f,,,
2907,137,Vernon,Maxwell,,,,,,,f,,,
2908,77489,Don,May,,,,,,,f,,,
2909,77490,Scott,May,,,,,,,f,,,
2910,101118,Sean,May,,,,,,,f,,,
2911,195,Lee,Mayberry,,,,,,,f,,,
2912,77492,Clyde,Mayes,,,,,,,f,,,
2913,77493,Tharon,Mayes,,,,,,,f,,,
2914,77495,Bill,Mayfield,,,,,,,f,,,
2915,77494,Ken,Mayfield,,,,,,,f,,,
2916,201953,Eric,Maynor,,,,,,,f,,,
2917,201564,O.J.,Mayo,,,,,,,f,,,
2919,77496,Travis,Mays,,,,,,,f,,,
2920,77497,Matt,Mazza,,,,,,,f,,,
2921,1643024,Chris,Mañon,,,,,,,t,,,
2923,1643016,Bez,Mbeng,,,,,,,t,,,
2924,2788,DJ,Mbenga,,,,,,,f,,,
2925,77498,Bob,McAdoo,,,,,,,f,,,
2926,203949,James,Michael McAdoo,,,,,,,f,,,
2927,77499,Ken,McBride,,,,,,,f,,,
2929,1642272,Jared,McCain,,,,,,,t,,,
2930,1628769,Tahjere,McCall,,,,,,,f,,,
2931,203492,Ray,McCallum,,,,,,,f,,,
2932,737,Bob,McCann,,,,,,,f,,,
2933,77500,Brendan,McCann,,,,,,,f,,,
2934,77502,Mel,McCants,,,,,,,f,,,
2935,101119,Rashad,McCants,,,,,,,f,,,
2936,77503,Mike,McCarron,,,,,,,f,,,
2937,77504,Andre,McCarter,,,,,,,f,,,
2938,77505,Willie,McCarter,,,,,,,f,,,
2939,77506,Johnny,McCarthy,,,,,,,f,,,
2940,77507,Howie,McCarty,,,,,,,f,,,
2941,1820,Kelly,McCarty,,,,,,,f,,,
2942,962,Walter,McCarty,,,,,,,f,,,
2943,1043,Amal,McCaskill,,,,,,,f,,,
2945,77509,Dwayne,McClain,,,,,,,f,,,
2946,77510,"Ted,",Hound Dog McClain,,,,,,,f,,,
2947,2082,Dan,McClintock,,,,,,,f,,,
2948,77512,Jack,McCloskey,,,,,,,f,,,
2949,45,George,McCloud,,,,,,,f,,,
2952,77513,John,McConathy,,,,,,,f,,,
2953,77514,Paul,McConnell,,,,,,,f,,,
2955,77515,Keith,McCord,,,,,,,f,,,
2956,77516,Tim,McCormick,,,,,,,f,,,
2957,1741,Jelani,McCoy,,,,,,,f,,,
2958,77517,Paul,McCracken,,,,,,,f,,,
2959,200840,Chris,McCray,,,,,,,f,,,
2960,1622,Rodney,McCray,,,,,,,f,,,
2922,201601,Luc,Mbah a Moute,1986-09-09,Cameroon,203,104,3,12,f,2008,2,37
2865,1628998,Cody,Martin,1995-09-28,USA,198,93,3,,f,2019,2,36
2951,203468,CJ,McCollum,1991-09-19,USA,190,86,2,3,t,2013,1,10
2954,204456,T.J.,McConnell,1992-03-25,USA,185,86,2,9,t,2015,,
2962,1628571,Erik,McCree,,,,,,,f,,,
2963,1641755,Kevin,McCullar Jr.,,,,,,,t,,,
2964,1626191,Chris,McCullough,,,,,,,f,,,
2965,77520,John,McCullough,,,,,,,f,,,
2966,723,Clint,McDaniel,,,,,,,f,,,
2967,1365,Xavier,McDaniel,,,,,,,f,,,
2970,77523,Jim,McDaniels,,,,,,,f,,,
2971,203909,KJ,McDaniels,,,,,,,f,,,
2974,77524,Ben,McDonald,,,,,,,f,,,
2975,77525,Glenn,McDonald,,,,,,,f,,,
2976,1075,Michael,McDonald,,,,,,,f,,,
2977,77527,Hank,McDowell,,,,,,,f,,,
2978,686,Antonio,McDyess,,,,,,,f,,,
2979,77528,Jim,McElroy,,,,,,,f,,,
2980,200829,Ivan,McFarlin,,,,,,,f,,,
2981,77529,Mel,McGaha,,,,,,,f,,,
2982,203956,Mitch,McGary,,,,,,,f,,,
2984,77530,Mike,McGee,,,,,,,f,,,
2985,77531,Bill,McGill,,,,,,,f,,,
2986,77532,George,McGinnis,,,,,,,f,,,
2987,77533,Jon,McGlocklin,,,,,,,f,,,
2890,1628412,Frank,Mason III,1994-04-03,USA,180,86,2,,f,2017,2,34
2875,1630231,KJ,Martin,2001-01-06,USA,198,98,3,99,f,2020,2,52
2863,1628997,Caleb,Martin,1995-09-28,USA,196,93,3,16,t,,,
2895,1629726,Garrison,Mathews,1996-10-24,USA,196,98,2,,f,,,
2897,1629751,Dakota,Mathias,1995-07-11,USA,193,91,2,,f,2018,,
2904,1630178,Tyrese,Maxey,2000-11-04,USA,188,91,2,0,t,2020,1,21
2918,1630219,Skylar,Mays,1997-09-05,USA,190,93,2,4,f,2020,2,50
2950,1630644,Mac,McClung,1999-01-06,USA,188,84,2,5,t,,,
2884,1631213,Tyrese,Martin,1999-03-07,USA,198,98,3,23,t,2022,2,51
2872,1641798,Jaylen,Martin,2004-01-28,USA,198,98,2,4,f,,,
2989,1503,Tracy,McGrady,,,,,,,f,,,
2990,77534,Gil,McGregor,,,,,,,f,,,
2993,77536,Al,McGuire,,,,,,,f,,,
2994,77535,Allie,McGuire,,,,,,,f,,,
2995,77537,Dick,McGuire,,,,,,,f,,,
2996,201187,Dominic,McGuire,,,,,,,f,,,
2997,1450,Kevin,McHale,,,,,,,f,,,
2998,29,Jim,McIlvaine,,,,,,,f,,,
2999,976,Jeff,McInnis,,,,,,,f,,,
3000,77540,Kenny,McIntosh,,,,,,,f,,,
3001,77541,Kevin,McKenna,,,,,,,f,,,
3002,77542,Forrest,McKenzie,,,,,,,f,,,
3003,77543,Stan,McKenzie,,,,,,,f,,,
3004,365,Derrick,McKey,,,,,,,f,,,
3005,243,Aaron,McKie,,,,,,,f,,,
3006,77547,Billy,McKinney,,,,,,,f,,,
3007,77545,Carlton,McKinney,,,,,,,f,,,
3008,77546,Horace,McKinney,,,,,,,f,,,
3009,203590,Trey,McKinney-Jones,,,,,,,f,,,
3014,77548,Mccoy,McLemore,,,,,,,f,,,
3015,77549,George,McLeod,,,,,,,f,,,
3016,2693,Keith,McLeod,,,,,,,f,,,
3017,1728,Roshown,McLeod,,,,,,,f,,,
3018,77551,Jack,McMahon,,,,,,,f,,,
3019,203,Nate,McMillan,,,,,,,f,,,
3020,77553,Tom,McMillen,,,,,,,f,,,
3021,77554,Jim,McMillian,,,,,,,f,,,
3022,77555,Shellie,McMillon,,,,,,,f,,,
3023,77556,Mal,McMullan,,,,,,,f,,,
3024,77557,Chet,McNabb,,,,,,,f,,,
3025,77558,Mark,McNamara,,,,,,,f,,,
3026,77559,Joe,McNamee,,,,,,,f,,,
3027,202077,Jerel,McNeal,,,,,,,f,,,
3028,77560,Chris,McNealy,,,,,,,f,,,
3029,1642862,Liam,McNeeley,,,,,,,t,,,
3030,77562,Bob,McNeill,,,,,,,f,,,
3031,77561,Larry,McNeill,,,,,,,f,,,
3032,77563,Carl,McNulty,,,,,,,f,,,
3033,2101,Paul,McPherson,,,,,,,f,,,
3034,77565,Cozell,McQueen,,,,,,,f,,,
3036,77566,Thales,McReynolds,,,,,,,f,,,
3037,201177,Josh,McRoberts,,,,,,,f,,,
3038,1629098,Jack,McVeigh,,,,,,,f,,,
3039,77567,Eric,McWilliams,,,,,,,f,,,
3040,77568,George,Mearns,,,,,,,f,,,
3041,2098,Slava,Medvedenko,,,,,,,f,,,
3042,1577,Darnell,Mee,,,,,,,f,,,
3043,201975,Jodie,Meeks,,,,,,,f,,,
3044,77570,Cliff,Meely,,,,,,,f,,,
3045,77571,Scott,Meents,,,,,,,f,,,
3046,77572,Dick,Mehen,,,,,,,f,,,
3047,77573,Don,Meineke,,,,,,,f,,,
3048,77574,Carl,Meinhold,,,,,,,f,,,
3049,1626257,Salah,Mejri,,,,,,,f,,,
3050,203539,Gal,Mekel,,,,,,,f,,,
3051,77576,Bill,Melchionni,,,,,,,f,,,
3052,77575,Gary,Melchionni,,,,,,,f,,,
3054,203097,Fab,Melo,,,,,,,f,,,
3056,77577,Ed,Melvin,,,,,,,f,,,
3057,77578,Dean,Meminger,,,,,,,f,,,
3058,77579,Chuck,Mencel,,,,,,,f,,,
3059,77580,John,Mengelt,,,,,,,f,,,
3060,77581,Ken,Menke,,,,,,,f,,,
3062,200822,Pops,Mensah-Bonsu,,,,,,,f,,,
3063,1500,Ron,Mercer,,,,,,,f,,,
3064,77582,Joe,Meriweather,,,,,,,f,,,
3065,77583,Porter,Meriwether,,,,,,,f,,,
3067,77584,Tom,Meschery,,,,,,,f,,,
3069,684,Loren,Meyer,,,,,,,f,,,
3070,77586,Dave,Meyers,,,,,,,f,,,
3071,77587,Stan,Miasek,,,,,,,f,,,
3072,77588,Larry,Micheaux,,,,,,,f,,,
3074,1626175,Jordan,Mickey,,,,,,,f,,,
3076,77589,Zigmund,Mihalik,,,,,,,f,,,
3077,2036,Chris,Mihm,,,,,,,f,,,
2983,201580,JaVale,McGee,1988-01-19,USA,213,122,5,0,f,2008,1,18
3075,203114,Khris,Middleton,1991-08-12,USA,201,101,3,20,t,2012,2,39
2973,1630253,Sean,McDermott,1996-11-03,USA,198,88,3,30,f,,,
3081,77591,Larry,Mikan,,,,,,,f,,,
3082,77593,Vern,Mikkelsen,,,,,,,f,,,
3083,77594,Al,Miksis,,,,,,,f,,,
3084,101223,Aaron,Miles,,,,,,,f,,,
3086,2032,Darius,Miles,,,,,,,f,,,
3087,77596,Eddie,Miles,,,,,,,f,,,
3088,1527,Marko,Milic,,,,,,,f,,,
